,Unnamed: 0,username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
0,0,marcorubio,12/28/2016,2151,4994,,,#teammarco,"""814204801349259264""",https://twitter.com/marcorubio/status/814204801349259264,"""Secretary Kerry's anti-Israel speech undermines America's moral standing. #teammarco pic.twitter.com/OHTEimDRLz""",0,1786567
1,1,marcorubio,12/22/2016,570,3709,,,,,,"""""For to us a child is born to us a son is given..."" Isaiah 9:6 pic.twitter.com/jqN9yaYwaq"";;;;""812012842316660736"";https://twitter.com/marcorubio/status/812012842316660736",0,1774529
2,2,marcorubio,12/11/2016,8772,19819,,,#SecretaryOfState,"""807962818272235521""",https://twitter.com/marcorubio/status/807962818272235521,"""Being a ""friend of Vladimir"" is not an attribute I am hoping for from a #SecretaryOfState - MR""",0,1750514
3,3,marcorubio,12/10/2016,508,2165,,@JohnKennedyLA,#LASen,"""807783548665139200""",https://twitter.com/marcorubio/status/807783548665139200,"""Congratulations to @JohnKennedyLA on winning his election today in Louisiana. I look forward to our service together. #LASen""",0.5,1749139
4,4,marcorubio,12/7/2016,142,431,,@JoshMandelOhio,,"""806621829238575112""",https://twitter.com/marcorubio/status/806621829238575112,"""Proud to stand with my friend @JoshMandelOhio - https:// twitter.com/joshmandelohio /status/806521104441352193 """,0.8,1743946
5,5,marcorubio,12/7/2016,211,368,,,#Cubans #Cuba,"""806534236136243200""",https://twitter.com/marcorubio/status/806534236136243200,"""Please Read: Let #Cubans choose their own future http://www. miamiherald.com/opinion/op-ed/ article119295858.html  #Cuba""",0.3,1743946
6,6,marcorubio,12/7/2016,168,570,,@KellyAyotte,#GraniteState #NewHampshire,"""806533412593041410""",https://twitter.com/marcorubio/status/806533412593041410,"""It was a blessing to serve with @KellyAyotte I know we will see her again serving our country & the #GraniteState of #NewHampshire""",0,1743946
7,7,marcorubio,12/7/2016,75,210,,@GovGoneWild @FloridaGOP,#TeamMarco,"""806528727601577984""",https://twitter.com/marcorubio/status/806528727601577984,"""Excited to support @GovGoneWild for re-election as Chairman of @FloridaGOP ! #TeamMarco""",0.375,1743946
8,8,marcorubio,12/6/2016,110,385,,@SenDanCoats,#Indiana,"""806259658881110016""",https://twitter.com/marcorubio/status/806259658881110016,"""We will miss @SenDanCoats a true patriot who has served #Indiana & America with distinction & honor.""",0.35,1740007
9,9,marcorubio,12/6/2016,76,193,,@CommBovo @MiamiDadeCounty,,"""806192022315008000""",https://twitter.com/marcorubio/status/806192022315008000,"""Great news! @CommBovo will do a great job for @MiamiDadeCounty https:// twitter.com/doug_hanks/sta tus/806187535416365056 """,0.8,1740007
10,10,marcorubio,12/1/2016,475,420,,,,,,"""Detained Cuban artist who mocked #FidelCastro death 'was badly beaten' family says http://www. miamiherald.com/news/nation-wo rld/world/americas/fidel-castro-en/article117981758.html "";;;#FidelCastro;""804336724004499457"";https://twitter.com/marcorubio/status/804336724004499457",-0.7,1727040
11,11,marcorubio,11/28/2016,45,141,,,,,,"""late response because busy weekend. #FidelCastro died @MiamiDolphins won & one other thing happened I rather not discuss"";;@MiamiDolphins;#FidelCastro;""803263219934654464"";https://twitter.com/marcorubio/status/803263219934654464",-0.108333333,1718723
12,12,marcorubio,11/28/2016,142,649,,,,,,"""Took me a while because it was a busy weekend. #FidelCastro died #MiamiDolphins won & one other thing happened I would rather not discuss. https:// twitter.com/livinglegend_4 4/status/803260687388708864 "";;;#FidelCastro #MiamiDolphins;""803262643599458304"";https://twitter.com/marcorubio/status/803262643599458304",-0.0125,1718723
13,13,marcorubio,11/28/2016,158,513,,,,,,"""you earned it. Congrats. Stay healthy you are about to get paid. & I hope you are a @MiamiDolphins in 2017"";;@MiamiDolphins;;""803259598501191681"";https://twitter.com/marcorubio/status/803259598501191681",0.5,1718723
14,14,marcorubio,11/28/2016,36,143,,,,"""803258657404227584""",https://twitter.com/marcorubio/status/803258657404227584,"""played incredible yesterday. Having a ProBowl season.""",0.9,1718723
15,15,marcorubio,11/27/2016,697,2015,,,,"""802971251539116033""",https://twitter.com/marcorubio/status/802971251539116033,"""Rolling back President Obama's one-sided concessions to the Castro regime will be a top priority for me. https:// youtu.be/IUC57XmgKnM""",0.25,1715077
16,16,marcorubio,11/26/2016,14778,22632,,,,"""802590709165473792""",https://twitter.com/marcorubio/status/802590709165473792,"""Is this a real statement or a parody? Because if this is a real statement from the PM of Canada it is shameful & embarrassing. https:// twitter.com/canadianpm/sta tus/802492634854031360 """,0.2,1708049
17,17,marcorubio,11/26/2016,1012,1592,,,,,,"""Under #FidelCastro Cuba represses nearly all forms of political dissent"" the independent group Human Rights Watch observed in 2008."";;;#FidelCastro;""802573997133139968"";https://twitter.com/marcorubio/status/802573997133139968",0.025,1708049
18,18,marcorubio,11/26/2016,3044,2970,,,,,,"""When #FidelCastro ships spotted tugboat full of refugees on July 1994 blasted it to pieces with high-pressure fire hoses. 41 refugees died"";;;#FidelCastro;""802573940430348288"";https://twitter.com/marcorubio/status/802573940430348288",-0.125,1708049
19,19,marcorubio,11/26/2016,3287,3701,,,,,,"""Well into the 1970s #FidelCasto was imprisoning gays and long-haired young people in work camps. Read more here: http://www. miamiherald.com/news/nation-wo rld/world/americas/fidel-castro-en/article117186483.html#storylink=cpy "";;;#FidelCasto #storylink;""802569762651901953"";https://twitter.com/marcorubio/status/802569762651901953",0.3,1708049
20,20,marcorubio,11/26/2016,1554,2205,,,#FidelCastro,"""802569016061460481""",https://twitter.com/marcorubio/status/802569016061460481,"""#FidelCastro ""created repressive state where his secret police & pro-government mobs attacked those who dared to call for democratic change""""",-0.4,1708049
21,21,marcorubio,11/26/2016,1474,1916,,,,,,"""""a ruthless dictator..executed thousands of opponents imprisoned tens of thousands.."": http://www. miamiherald.com/news/nation-wo rld/world/americas/fidel-castro-en/article117186483.html#storylink=cpy "";;;#storylink;""802568614603878405"";https://twitter.com/marcorubio/status/802568614603878405",-1,1708049
22,22,marcorubio,11/26/2016,2698,3413,,,#FidelCastro #Brotherstotherescue #cuba,"""802547948043108352""",https://twitter.com/marcorubio/status/802547948043108352,"""Today let's remember how #FidelCastro used MIG-29 combat pilots to kill unarmed civilians #Brotherstotherescue back in 1996. #cuba""",0,1708049
23,23,marcorubio,11/26/2016,820,1024,,,,,,"""So called ""Journalists"" hail #FidelCastro 's Achievements 'George Washington' 'Folk Hero to Most of Us' http://www. newsbusters.org/blogs/nb/brent -baker/2016/11/26/journalists-hail-castros-achievements-george-washington-folk-hero#.WDm0qO7AVDc.twitter "";;;#FidelCastro #;""802546178072215553"";https://twitter.com/marcorubio/status/802546178072215553",0.5,1708049
24,24,marcorubio,11/26/2016,9115,12261,,,,,,"""History will remember Fidel Castro as an evil murderous dictator who inflicted misery & suffering on his own people pic.twitter.com/Y7207S6qVD"";;;;""802544942199386112"";https://twitter.com/marcorubio/status/802544942199386112",-0.2,1708049
25,25,marcorubio,11/26/2016,11569,17846,,,#FidelCastro #Cuba,"""802539193226379264""",https://twitter.com/marcorubio/status/802539193226379264,"""President Obama issued a pathetic statement on death of dictator #FidelCastro with no mention of thousands he killed & imprisoned. #Cuba""",-0.6,1708049
26,26,marcorubio,11/24/2016,340,2413,,,,,,"""From our family to yours we wish you a very Happy Thanksgiving! pic.twitter.com/LIvHMJx2rw"";;;;""801787610926616576"";https://twitter.com/marcorubio/status/801787610926616576",1,1703844
27,27,marcorubio,11/23/2016,753,3152,,@nikkihaley @realdonaldtrump,,"""801453646114328576""",https://twitter.com/marcorubio/status/801453646114328576,"""Congratulations to my friend @nikkihaley . A great choice by @realdonaldtrump .""",0.8,1701762
28,28,marcorubio,11/16/2016,201,742,,@CoryGardner @NRSC,,"""798944560944742400""",https://twitter.com/marcorubio/status/798944560944742400,"""Congrats to my friend @CoryGardner as he takes over the @NRSC !""",0,1687360
29,29,marcorubio,11/12/2016,160,609,,@brechtgirl,#TeamMarco,"""797544209297403904""",https://twitter.com/marcorubio/status/797544209297403904,""". @brechtgirl - stay strong #TeamMarco https:// twitter.com/jackwhitver/st atus/797263991764619264 """,0.433333333,1676935
30,30,marcorubio,11/11/2016,851,3114,,,,"""797117193167183872""",https://twitter.com/marcorubio/status/797117193167183872,"""Happy Veterans Day to all the brave men and women who've served and continue to serve in the armed forces. We can't thank you enough! pic.twitter.com/6rptfLNDh1""",0.533333333,1673877
31,31,marcorubio,11/8/2016,2164,8501,,,,"""796190109905420289""",https://twitter.com/marcorubio/status/796190109905420289,"""Thank you Florida! https:// youtu.be/bFFl92BvbX4""",0,1651847
32,32,marcorubio,11/8/2016,651,1800,,,#FLSen,"""796112319747067905""",https://twitter.com/marcorubio/status/796112319747067905,"""Just getting off work? There's still time to go out and VOTE. Every vote counts so don't miss your chance. #FLSen pic.twitter.com/LgA33rBPMM""",0,1651847
33,33,marcorubio,11/8/2016,363,910,,,,,,"""Have you voted yet? Click here to help share our message and remind your friends family and neighbors to VOTE. http:// bit.ly/2fvUAup"";;;;""796036565101322240"";https://twitter.com/marcorubio/status/796036565101322240",0,1651847
34,34,marcorubio,11/8/2016,651,1832,,,#FLSen,"""795959103369707521""",https://twitter.com/marcorubio/status/795959103369707521,"""Polls are OPEN. Go out and VOTE! #FLSen pic.twitter.com/LwZpH3kKqh""",0,1651847
35,35,marcorubio,11/7/2016,227,981,,,#FLSen,"""795807073095323650""",https://twitter.com/marcorubio/status/795807073095323650,"""Today's last stop - stopped in Miami to say thank you to all volunteers for their GOTV efforts. #FLSen pic.twitter.com/Z4b3HxqkUz""",0,1650605
36,36,marcorubio,11/7/2016,279,1130,,,#FLSen #GirlsCountAct,"""795739616313835520""",https://twitter.com/marcorubio/status/795739616313835520,"""Really enjoyed seeing these signs in Orlando today. #FLSen #GirlsCountAct pic.twitter.com/XNyh1PMw5G""",0.5,1650605
37,37,marcorubio,11/7/2016,281,709,,,#FLSen,"""795643233078484992""",https://twitter.com/marcorubio/status/795643233078484992,"""This election is so important and EVERY. VOTE. COUNTS. Go out and VOTE tomorrow. Click here for more info: http:// bit.ly/2fvUAup #FLSen pic.twitter.com/PaaeH802o7""",0.45,1650605
38,38,marcorubio,11/6/2016,139,415,,@MiamiDolphins,,"""795342704070840320""",https://twitter.com/marcorubio/status/795342704070840320,"""Thanks to everyone who joined us at the Westchester GOTV rally and go @MiamiDolphins ! pic.twitter.com/0fkDPzw1dp""",0.2,1653820
39,39,marcorubio,11/6/2016,51,316,,,,"""795329811745009664""",https://twitter.com/marcorubio/status/795329811745009664,"""Thank you! https:// twitter.com/cadebrock13/st atus/795301293766148096 """,0,1653820
40,40,marcorubio,11/6/2016,101,331,,,#FLSen,"""795315249322795008""",https://twitter.com/marcorubio/status/795315249322795008,"""Thanks for your support. Find out if early voting is still available in your area today: http:// VoteEarlyFlorida.com #FLSen https:// twitter.com/cadebrock13/st atus/795301293766148096 """,0.233333333,1653820
41,41,marcorubio,11/5/2016,587,2444,,,,,,"""Keeping America the greatest country in the world is each generation's debt to the next. Thank you for your support advice and prayers pic.twitter.com/iD9eaVW0q9"";;;;""795092482606383108"";https://twitter.com/marcorubio/status/795092482606383108",0.5,1653212
42,42,marcorubio,11/5/2016,147,640,,,,"""795022441768685568""",https://twitter.com/marcorubio/status/795022441768685568,"""Thank you to the great crowd who came out for the rally at the Sandshaker in Pensacola this afternoon! pic.twitter.com/5yRycaSJfn""",0.8,1653212
43,43,marcorubio,11/5/2016,122,397,,,,"""794999467363672065""",https://twitter.com/marcorubio/status/794999467363672065,"""Thanks for your support! There's still time to get out and vote today. Visit http:// VoteEarlyFlorida.com https:// twitter.com/katiewaldman/s tatus/794997476109549568 """,0.2,1653212
44,44,marcorubio,11/5/2016,93,263,,,#FlSen #teammarco,"""794959354889965568""",https://twitter.com/marcorubio/status/794959354889965568,"""Let them know how thankful we are for their help. #FlSen #teammarco https:// twitter.com/rendo4mayor/st atus/794955806269706241 """,0,1653212
45,45,marcorubio,11/5/2016,64,220,,,,"""794947668040675329""",https://twitter.com/marcorubio/status/794947668040675329,"""Thanks for your help Ashley! https:// twitter.com/Ashley_Rosone/ status/794918121379393536 """,0.2,1653212
46,46,marcorubio,11/5/2016,56,159,,,,"""794946947593437184""",https://twitter.com/marcorubio/status/794946947593437184,"""Thanks for your support Anne! Visit http:// VoteEarlyFlorida.com to find your location and join her. https:// twitter.com/annie7265/stat us/794941539755630594 """,0.2,1653212
47,47,marcorubio,11/5/2016,148,275,,,,"""794928250686357504""",https://twitter.com/marcorubio/status/794928250686357504,"""WATCH our new ad: ""Debt"" and join our team today! ---> http:// bit.ly/2eJf2WZ pic.twitter.com/xsg3LCRrQD""",0.136363636,1653212
48,48,marcorubio,11/5/2016,389,876,,,,"""794915145315221504""",https://twitter.com/marcorubio/status/794915145315221504,"""This election is about the future and about keeping America the one place in the world where any dream can still come true. Watch & share: pic.twitter.com/CsHIt736iw""",0.175,1653212
49,49,marcorubio,11/4/2016,45,97,,,,"""794630411221659658""",https://twitter.com/marcorubio/status/794630411221659658,"""LIVE in Sumter County: http:// bit.ly/2fDuTvh""",0.136363636,1652397
50,50,marcorubio,11/4/2016,149,326,,,,"""794603374435934209""",https://twitter.com/marcorubio/status/794603374435934209,"""Don't wake up after Election Day wondering if you could have done more to help out. Volunteer this weekend: http:// bit.ly/2cRneEW pic.twitter.com/JnzjNLwV3R""",0.5,1652397
51,51,marcorubio,11/4/2016,132,310,,,#FLSen,"""794555694703779840""",https://twitter.com/marcorubio/status/794555694703779840,"""You can still VOTE EARLY! Go to http://www. voteearlyflorida.com and skip the lines on Tuesday. #FLSen pic.twitter.com/GHeViYPvxb""",0.1,1652397
52,52,marcorubio,11/3/2016,114,446,,,#FlSen #TeamMarco,"""794338831562633216""",https://twitter.com/marcorubio/status/794338831562633216,"""Thank you so much! It's going to be a busy 72 hours.. #FlSen #TeamMarco https:// twitter.com/rendo4mayor/st atus/794337814871687179 """,0.15,1651629
53,53,marcorubio,11/3/2016,84,331,,,,"""794294412478205957""",https://twitter.com/marcorubio/status/794294412478205957,"""Thanks for your support - sorry we didn't have enough time for photos! https:// twitter.com/laurennbrookke /status/794278571061739520 """,-0.1,1651629
54,54,marcorubio,11/3/2016,66,252,,,,"""794261795208888325""",https://twitter.com/marcorubio/status/794261795208888325,"""Thanks for voting Jared! Join him by visiting http:// VoteEarlyFlorida.com to find your polling place. https:// twitter.com/N7_Batchelor/s tatus/794249806415855621 """,0.2,1651629
55,55,marcorubio,11/3/2016,82,269,,,,"""794254486374060032""",https://twitter.com/marcorubio/status/794254486374060032,"""Thanks for being a part of the team! https:// twitter.com/niceviedo/stat us/794254002481430528 """,0.2,1651629
56,56,marcorubio,11/3/2016,174,735,,,,"""794234102052364289""",https://twitter.com/marcorubio/status/794234102052364289,"""Lots of energy and excitement from our supporters in Seminole County today. Thanks for coming out and showing your support! pic.twitter.com/CCuIQCdjjw""",0.2,1651629
57,57,marcorubio,11/3/2016,91,156,,,,"""794226143087865856""",https://twitter.com/marcorubio/status/794226143087865856,"""Calling all volunteers! We need your help. Sign up here to lend a hand this weekend: http:// bit.ly/2cRneEW pic.twitter.com/FAlaLvOm8h""",0,1651629
58,58,marcorubio,11/3/2016,53,121,,,,"""794212104123203584""",https://twitter.com/marcorubio/status/794212104123203584,"""We're LIVE now! Tune in: http:// bit.ly/2fiKVHm""",0.136363636,1651629
59,59,marcorubio,11/3/2016,181,767,,,,,,"""Enjoyed having my friend and Senate colleague Tim Scott in town yesterday. We had a great meeting w/ local pastors. #FLSen pic.twitter.com/MHfsMokgrd"";;;#FLSen;""794184961494380545"";https://twitter.com/marcorubio/status/794184961494380545",0.433333333,1651629
60,60,marcorubio,11/2/2016,19,45,,,,"""793950140977401856""",https://twitter.com/marcorubio/status/793950140977401856,"""thank you!""",0,1650837
61,61,marcorubio,11/2/2016,319,1513,,,,"""793947923671175168""",https://twitter.com/marcorubio/status/793947923671175168,"""Honored to receive the Florida Fraternal Order of Police's endorsement. Thank you for your support and service.""",0,1650837
62,62,marcorubio,11/2/2016,79,247,,,,"""793849212920291328""",https://twitter.com/marcorubio/status/793849212920291328,"""Thanks for your support! https:// twitter.com/courtchauncey/ status/793848990496423936 """,0.2,1650837
63,63,marcorubio,11/2/2016,104,163,,,,"""793841603991306241""",https://twitter.com/marcorubio/status/793841603991306241,"""Enter to win a trip to Miami for Election Night! Make a donation and you'll be entered to WIN. Click here: http:// bit.ly/2fvuLOw""",0.8,1650837
64,64,marcorubio,11/2/2016,136,345,,@jaxdotcom,,"""793822197936590849""",https://twitter.com/marcorubio/status/793822197936590849,"""Thank you to @jaxdotcom for their endorsement! Read it here: http:// bit.ly/2fvniij""",0,1650837
65,65,marcorubio,11/1/2016,135,270,,@SenatorTimScott,#FlSen #teammarco,"""793609619633569792""",https://twitter.com/marcorubio/status/793609619633569792,"""@SenatorTimScott thanks so much for all of ur help and being a great friend! #FlSen #teammarco https:// twitter.com/votetimscott/s tatus/793541523610669056 """,0.4,1650134
66,66,marcorubio,11/1/2016,203,955,,,#FLSen,"""793575591391825920""",https://twitter.com/marcorubio/status/793575591391825920,"""Great crowd at our Charlotte County GOTV event today. Thanks for coming out and showing your support! #FLSen pic.twitter.com/lz29e2jSYd""",0.5,1650134
67,67,marcorubio,11/1/2016,241,1056,,,,"""793510855287578624""",https://twitter.com/marcorubio/status/793510855287578624,"""Great crowd at our GOTV rally in Polk County today. Thanks to all the hard working volunteers who are making a huge difference in this race. pic.twitter.com/m0HupA9TNR""",0.277083333,1650134
68,68,marcorubio,11/1/2016,199,588,,,,"""793478416355827712""",https://twitter.com/marcorubio/status/793478416355827712,"""'""The Marco I Know'"" - Jeanette Rubio http:// bit.ly/2f9EVkl""",0,1650134
69,69,marcorubio,10/31/2016,274,684,,,,"""793210990301032448""",https://twitter.com/marcorubio/status/793210990301032448,"""Happy Halloween! Want to see something really scary? Take a look at Patrick Murphy's spooky web of campaign cash. pic.twitter.com/QIiksWqm6D""",0.15,1649327
70,70,marcorubio,10/31/2016,78,132,,,,,,"""If you haven't signed up to volunteer yet click here to lend a hand and help out: http:// bit.ly/2cRneEW"";;;;""793177476121755648"";https://twitter.com/marcorubio/status/793177476121755648",0,1649327
71,71,marcorubio,10/31/2016,106,205,,@NAWBONational,,"""793159858736418816""",https://twitter.com/marcorubio/status/793159858736418816,"""Thank you to @NAWBONational for their support! You can read their endorsement here: http:// bit.ly/2fnPGD0""",0,1649327
72,72,marcorubio,10/31/2016,129,276,,,,"""793138721893724160""",https://twitter.com/marcorubio/status/793138721893724160,"""What's Patrick Murphy hiding?? http://www. murphytaxreturns.com /""",0,1649327
73,73,marcorubio,10/31/2016,187,763,,,#FLSen,"""793126398583934976""",https://twitter.com/marcorubio/status/793126398583934976,"""I voted early today and you should too. Visit https:// voteearlyflorida.com / to find a location near you. #FLSen pic.twitter.com/xVaEuuNYw5""",0.1,1649327
74,74,marcorubio,10/30/2016,335,1770,,,,"""792847045916708865""",https://twitter.com/marcorubio/status/792847045916708865,"""The family joined in welcoming back Honor Flight veterans this weekend. What an amazing experience! pic.twitter.com/lUwTAYwdPj""",0.3,1648526
75,75,marcorubio,10/29/2016,363,966,,,,,,"""If you've got some time over the next few days or this weekend go out and vote! Visit https://www. voteearlyflorida.com / to learn where to vote. pic.twitter.com/E50wpUkxzT"";;;;""792388033144360960"";https://twitter.com/marcorubio/status/792388033144360960",-0.1,1647683
76,76,marcorubio,10/28/2016,105,198,,,,,,"""If you haven't signed up to volunteer yet click here to lend a hand and help out: http:// bit.ly/2cRneEW"";;;;""792090312944398336"";https://twitter.com/marcorubio/status/792090312944398336",0,1646560
77,77,marcorubio,10/27/2016,412,1167,,,,"""791728014631505920""",https://twitter.com/marcorubio/status/791728014631505920,"""ICYMI: My closing statement from last night's debate. pic.twitter.com/nOVGVDmieC""",0,1645858
78,78,marcorubio,10/27/2016,283,733,,,,"""791651282024960000""",https://twitter.com/marcorubio/status/791651282024960000,"""Avoid the lines on Election Day and cast your ballot before November 8th. Go to http://www. voteearlyflorida.com to find your voting location. pic.twitter.com/gPWjRTG75r""",0,1645858
79,79,marcorubio,10/26/2016,127,253,,,#FLSen #FLDebate,"""791440531838504960""",https://twitter.com/marcorubio/status/791440531838504960,"""Donate NOW to celebrate a big debate WIN and help share our message all over the state. #FLSen #FLDebate http:// bit.ly/2f8BRbt""",0.4,1645078
80,80,marcorubio,10/26/2016,615,1475,,,#FLSenDebate #FLSen,"""791431885163524096""",https://twitter.com/marcorubio/status/791431885163524096,"""Here's what I want you to know: We're going to be okay  America's best days are ahead of us. #FLSenDebate #FLSen""",0.75,1645078
81,81,marcorubio,10/26/2016,181,560,,,#FLSen #FLSenDebate,"""791428487085166592""",https://twitter.com/marcorubio/status/791428487085166592,"""I worked across the aisle to get things done and your answer is when you got to Congress you started a club. #FLSen #FLSenDebate""",0,1645078
82,82,marcorubio,10/26/2016,306,719,,,#FLSenDebate #FLSen,"""791426896038952961""",https://twitter.com/marcorubio/status/791426896038952961,"""That's bizarre congressman. You're criticizing Donald Trump for a position you yourself have. #FLSenDebate #FLSen""",0.4,1645078
83,83,marcorubio,10/26/2016,159,445,,,#FLSenDebate #FLSen,"""791426162702573569""",https://twitter.com/marcorubio/status/791426162702573569,"""We need to begin to diversify our educational choices. #FLSenDebate #FLSen""",0.25,1645078
84,84,marcorubio,10/26/2016,453,1003,,,#FLSenDebate #FLSen,"""791419953794592769""",https://twitter.com/marcorubio/status/791419953794592769,"""No one should be in favor of taxpayer money bailing out insurance companies #FLSenDebate #FLSen""",0,1645078
85,85,marcorubio,10/26/2016,102,301,,,,"""791407059182899206""",https://twitter.com/marcorubio/status/791407059182899206,"""Almost time for the debate! Stop what you're doing and tune in at 7pm EDT. Watch & follow along w/ Team Marco here: http:// bit.ly/2f8BRbt""",0,1645078
86,86,marcorubio,10/26/2016,91,169,,,,,,"""If you haven't signed up to volunteer yet click here to lend a hand and help out: http:// bit.ly/2cRneEW"";;;;""791365536558960640"";https://twitter.com/marcorubio/status/791365536558960640",0,1645078
87,87,marcorubio,10/26/2016,139,397,,,,"""791297841230548992""",https://twitter.com/marcorubio/status/791297841230548992,"""It's debate day! Tune in at 7pm EDT. You can see which channel is showing it in your area by clicking this link: http:// beforeyouvote.org /""",0,1645078
88,88,marcorubio,10/25/2016,395,1116,,,,"""790923889698156544""",https://twitter.com/marcorubio/status/790923889698156544,"""Early voting has started! Avoid the lines on Election Day and cast your ballot before November 8th: https://www. voteearlyflorida.com / pic.twitter.com/YdnOHfMq5V""",0.1,1644238
89,89,marcorubio,10/24/2016,392,794,,,,"""790629278681444352""",https://twitter.com/marcorubio/status/790629278681444352,"""Clinton is at it again trying to pour money into FL to stop us. We need your help! Donate what you can RIGHT NOW: http:// bit.ly/2dPYKxs pic.twitter.com/8UPwbkR0hv""",0.285714286,1643208
90,90,marcorubio,10/21/2016,197,455,,,,"""789556918868070400""",https://twitter.com/marcorubio/status/789556918868070400,"""Don't wake up after Election Day wondering if you could have done more to help out. Volunteer this weekend! --> http:// bit.ly/2cRneEW pic.twitter.com/HkYNaIqDQv""",0.5,1638931
91,91,marcorubio,10/21/2016,339,1191,,,,,,"""Thank you Mr Speaker. https:// twitter.com/PRyan/status/7 89470547071668226 "";;;;""789500001407774720"";https://twitter.com/marcorubio/status/789500001407774720",0,1638931
92,92,marcorubio,10/20/2016,151,323,,,,"""789243054582435840""",https://twitter.com/marcorubio/status/789243054582435840,"""There are just 3 more weekends left for you to volunteer on our campaign. Sign up to lend your hand this weekend. http:// bit.ly/2cRneEW pic.twitter.com/BeZj3STmkZ""",0.25,1636871
93,93,marcorubio,10/20/2016,118,292,,,,"""789191712874782720""",https://twitter.com/marcorubio/status/789191712874782720,"""We need YOU to be an everyday voice for our team and get your friends and families involved. Sign up here!: http:// bit.ly/2dmjNZQ""",-0.2,1636871
94,94,marcorubio,10/20/2016,163,314,,,,"""789165660655849472""",https://twitter.com/marcorubio/status/789165660655849472,"""Skip the lines and vote EARLY! Early voting starts next week. Need more info? Click here: http:// bit.ly/2dPTz3s pic.twitter.com/B6s1cLbKqM""",0.175,1636871
95,95,marcorubio,10/19/2016,186,537,,,,"""788809525612523520""",https://twitter.com/marcorubio/status/788809525612523520,"""Help us deliver the knockout punch we need to finish strong the next few weeks. Donate NOW! http:// bit.ly/2euwcbE pic.twitter.com/SauwHK6beP""",0.077777778,1633877
96,96,marcorubio,10/18/2016,601,1779,,,,"""788416872400031744""",https://twitter.com/marcorubio/status/788416872400031744,"""Patrick Murphy embellishes his record because he doesn't have a real one to run on. Watch this highlight from last night's debate. pic.twitter.com/2RKANOHQcE""",0.1,1631053
97,97,marcorubio,10/18/2016,119,356,,,,"""788394968792444928""",https://twitter.com/marcorubio/status/788394968792444928,"""Help us celebrate a big debate win! Click here and donate what you can right now: http:// bit.ly/2edOU7R pic.twitter.com/dySHzTwXGk""",0.361904762,1631053
98,98,marcorubio,10/17/2016,144,362,,,,"""788101780814962688""",https://twitter.com/marcorubio/status/788101780814962688,"""Show your support and chip in to our campaign ahead of tonight's debate! Don't forget to tune in at 7pm EST. http:// bit.ly/2edOU7R""",0,1628869
99,99,marcorubio,10/17/2016,240,554,,,#FLSen,"""788053219196833792""",https://twitter.com/marcorubio/status/788053219196833792,"""It's debate day! Tune in at 7pm EST to live stream here: http:// at.wftv.com/vouztT #FLSen pic.twitter.com/rAQXZDeY98""",0.136363636,1628869
100,100,marcorubio,10/15/2016,131,253,,,,"""787382568412811264""",https://twitter.com/marcorubio/status/787382568412811264,"""Have you requested your absentee ballot yet? Click here: http:// bit.ly/2dPTz3s""",0,1625194
101,101,marcorubio,10/13/2016,128,250,,,,"""786657807500087297""",https://twitter.com/marcorubio/status/786657807500087297,"""Have you requested your absentee ballot yet? Click here: http:// bit.ly/2dPTz3s""",0,1622589
102,102,marcorubio,10/13/2016,684,1222,,,,"""786626315688353793""",https://twitter.com/marcorubio/status/786626315688353793,"""Clinton's Super PAC is going to try to pour millions into taking over the U.S. Senate. We CAN'T let that happen: http:// bit.ly/2e8G52E pic.twitter.com/hbBQuk4f9u""",0.333333333,1622589
103,103,marcorubio,10/12/2016,510,990,,,,"""786278277849559041""",https://twitter.com/marcorubio/status/786278277849559041,"""Patrick Murphy trusts Hillary Clinton 100% and would be a rubber stamp on her dangerous foreign policy. http:// bit.ly/2dWVfEy pic.twitter.com/eybKJqY1UP""",-0.3625,1620673
104,104,marcorubio,10/10/2016,447,867,,,,"""785488326417539077""",https://twitter.com/marcorubio/status/785488326417539077,"""Tomorrow is the LAST day you can register to vote. Click this link to register today: http:// bit.ly/2e3zPoX pic.twitter.com/XuE8GrQ38N""",0,1614921
105,105,marcorubio,10/8/2016,164,499,,@USCG @USCGSoutheast,#Florida #HurricaneMatthew,"""784793304009506816""",https://twitter.com/marcorubio/status/784793304009506816,"""About to begin aerial tour of damage in NE #Florida from #HurricaneMatthew with @USCG @USCGSoutheast""",0,1609055
106,106,marcorubio,10/7/2016,8232,19139,,,,,,"""Donald's comments were vulgar egregious & impossible to justify. No one should ever talk about any woman in those terms even in private."";;;;""784566254271094788"";https://twitter.com/marcorubio/status/784566254271094788",-0.683333333,1606950
107,107,marcorubio,10/7/2016,142,210,,,,"""784492231407304704""",https://twitter.com/marcorubio/status/784492231407304704,"""Post Office on Atlantic Ave in Daytona Beach suffered significant roof damage. pic.twitter.com/pwn98A9c8b""",0.375,1606950
108,108,marcorubio,10/7/2016,106,208,,,,"""784480529819328513""",https://twitter.com/marcorubio/status/784480529819328513,"""Flash Flood emergency just issued for Nassau County. Amelia Island and adjacent areas South & East of Fernandina Beach in imminent danger.""",0,1606950
