,Unnamed: 0,id,date,text,favorites,retweets,reply_count,quote_count,sentiment_polarity,follower_count
157,157,7.57e+17,7/23/2016,b'We filed an amicus brief with the NV Supreme Court in support of state\xe2\x80\x99s ESA program b/c families deserve #edchoice https://t.co/tlcjac7VUM',181,58,,,0.0,670666
158,158,7.56e+17,7/20/2016,b'Venezuela Nightmare: A 30-Day Hunt for Food in a Starving Land: https://t.co/f4VqcZ5H97',192,170,,,0.0,666416
159,159,7.56e+17,7/19/2016,"b'In address to @AFTunion, @HillaryClinton again confirms she will put interests of teachers unions ahead of students. https://t.co/CKGMLEqATH'",209,144,,,0.0,664207
160,160,7.55e+17,7/17/2016,"b""My piece in today's @washingtonpost on the future of the GOP and how we can rebuild our party: https://t.co/PndaqICznP""",812,419,,,0.0,662665
161,161,7.54e+17,7/16/2016,"b'.@DevinNunes is right. @WSJopinion: This Traitor Belongs in Jail, Not Free in Cuba: https://t.co/TaYQy8g2RI'",107,52,,,-0.004761904761904773,661709
162,162,7.54e+17,7/16/2016,b'Mike Pence is a good man. He will add value to the ticket.',1364,428,,,0.7,661709
163,163,7.54e+17,7/15/2016,b'Heart breaks for victims and families of #Nice. We must lead the world to destroy terrorism.',606,152,,,0.2,660534
164,164,7.54e+17,7/14/2016,b'Good new study from @AEI on policies to reduce poverty and restore work as a virtue. https://t.co/NmXUV4i5u1',138,35,,,0.13636363636363635,659615
165,165,7.53e+17,7/13/2016,"b'Outrageous. The dance continues, domestically and internationally. \nhttps://t.co/kwt5F9hzbR'",188,116,,,0.0,659200
166,166,7.53e+17,7/12/2016,b'RT @TheBushCenter: Remarks by President George W. Bush at an Interfaith Memorial Service for Dallas Peace Officers https://t.co/wnQx45b41S',0,120,,,0.0,658229
167,167,7.53e+17,7/11/2016,b'Creating incentives for businessmen to think like conservationists is reviving dwindling fish populations in the US https://t.co/QlSTgRGOkm',191,63,,,0.0,657582
168,168,7.52e+17,7/11/2016,b'Proud to support @DavidJollyFL!  David is a principled conservative who will continue to get results for Florida. https://t.co/lXKSx4nhrc',127,53,,,0.0,657582
169,169,7.52e+17,7/10/2016,b'Thank you @Lin_Manuel! Was lucky to catch genius of @HamiltonMusical 2 weeks ago. Inspired tribute to our heritage. https://t.co/jVU7MwV61B',374,73,,,0.3333333333333333,657094
170,170,7.52e+17,7/8/2016,"b""#Edreform is working. More than half of FL's lowest performing schools increased their school grade in 2015-2016. https://t.co/320YYWESbI""",155,50,,,0.16666666666666669,655499
171,171,7.51e+17,7/8/2016,"b'Amen. Prayers are with the @DallasPD fallen, the victims, their families and #Dallas. https://t.co/kU8Pkup2KV'",301,105,,,0.0,655499
172,172,7.51e+17,7/7/2016,"b'An era comes to an end. Sad day for Miami, but thanks @DwyaneWade for 13 great years. #GoHeat https://t.co/PMpZnewlxq'",274,66,,,0.16666666666666666,653933
173,173,7.48e+17,6/27/2016,b'Outrageous. The Obama Administration\xe2\x80\x99s Cuba policy gets more ridiculous by the day.  https://t.co/ipRTb5CDo1',246,120,,,0.08333333333333334,644807
174,174,7.47e+17,6/26/2016,b'Moving tribute to the victims of the terror attack in Orlando. #OrlandoStrong https://t.co/Q1j3hNSjwx',264,87,,,0.0,644147
175,175,7.46e+17,6/24/2016,b'America\xe2\x80\x99s tax code is beyond repair. Need a complete overhaul to accelerate growth. This is a good blueprint. https://t.co/rSEI1HeQsc',222,86,,,0.4,642732
176,176,7.46e+17,6/23/2016,"b""Joining many good conservatives in supporting @marcorubio. Nothing more important than to #SaveTheSenate in '16 https://t.co/j4omRy7R4e""",943,477,,,0.47,642029
177,177,7.46e+17,6/23/2016,"b'A long time coming, but what a great day to honor this champion of freedom! https://t.co/zljsRbsepM'",152,60,,,0.375,642029
178,178,7.46e+17,6/23/2016,"b'RT @AFloridaPromise: 17yrs ago Gov @JebBush signed Florida\xe2\x80\x99s A+ Plan, transforming education &amp; providng students a better education. #TBT h\xe2\x80\xa6'",0,40,,,0.5,642029
179,179,7.46e+17,6/23/2016,"b'As predicted, the President went beyond his constitutional authority. This issue needs to be solved by Congress. https://t.co/cSFatmRd3L'",411,140,,,0.0,642029
180,180,7.46e+17,6/22/2016,b'Pension obligations are crowding out state budgets and students are paying the price. States need pension reform.  https://t.co/XH0SXqNiKg',179,77,,,0.0,641302
181,181,7.45e+17,6/20/2016,b'Always great to see my friend @denishamweather. Check out our @redefinEDonline podcast on #edreform. https://t.co/uATzPBDUBy',97,43,,,0.8,640000
182,182,7.44e+17,6/18/2016,"b""A powerful and important indictment of President Obama's failed Syrian policy and its disastrous consequences. https://t.co/VRO8s2fowz""",241,130,,,-0.125,638929
183,183,7.44e+17,6/17/2016,b'Tragedy often gives way to great generosity. Proud to know the DeVos family. #OrlandoStrong \nhttps://t.co/y5TTifYemO',319,107,,,0.8,638284
184,184,7.44e+17,6/16/2016,b'Congratulations to this year\xe2\x80\x99s Arts for Life! winners. Thank you for sharing your talent! https://t.co/4Kzw7zgMM5 https://t.co/hv3PWdVwAX',235,31,,,0.0,637606
185,185,7.43e+17,6/16/2016,"b'Good reminder for those following the #Vergara case: CA provides education for the benefit of students, not adults. https://t.co/nqyRHQ4YZw'",77,26,,,0.0,637606
186,186,7.43e+17,6/14/2016,"b""RT @ainsleyearhardt: @MarkAesch book is filled w/ great stories of America's history that come welcomed on #FlagDay Get ur copy today https\xe2\x80\xa6""",0,14,,,0.6000000000000001,635931
187,187,7.42e+17,6/13/2016,b'Heroes in the wake of tragedy. #OrlandoStrong https://t.co/QXzlZVfdaD',249,93,,,0.0,635053
188,188,7.42e+17,6/13/2016,"b""Policy and big ideas still matter. Here is how we save America's education system. https://t.co/IyFVpm2HBl #edreform""",158,83,,,0.0,635053
189,189,7.42e+17,6/13/2016,b'Too much sad news this weekend. George Voinovich was a great public servant. https://t.co/Gd0LupeL96',198,57,,,0.10000000000000002,635053
190,190,7.42e+17,6/12/2016,"b'Praying for the victims, their families and Florida in the wake of this horrific massacre and act of terrorism. #OrlandoStrong'",1679,635,,,-1.0,633307
191,191,7.42e+17,6/11/2016,b'Great primer on Florida\xe2\x80\x99s growing biotech sector. Proud of our work to grow the economy. https://t.co/pwe56k29gg',156,44,,,0.8,632516
192,192,7.41e+17,6/11/2016,b'Great story about two good men. @MuhammadAli @OrrinHatch https://t.co/F8yXk0HrfJ',185,42,,,0.7,632516
193,193,7.41e+17,6/10/2016,b'Republican governors continue to lead the way! NRO: Raising AZ: @dougducey Brings Conservative Reform To The Desert https://t.co/toencMyiEw',158,42,,,0.0,631452
194,194,7.41e+17,6/8/2016,"b'RT @BarbaraBushFdn: Please consider making a gift in celebration of Mrs. Barbara Bush\xe2\x80\x99s 91st birthday, and her commitment to literacy: http\xe2\x80\xa6'",0,35,,,0.0,629452
195,195,7.41e+17,6/8/2016,b'Fantastic new ad in support of the Florida Tax Credit Scholarship. The unions should put kids first and #dropthesuit https://t.co/aoOYIpHU6u',108,31,,,0.19318181818181815,629452
196,196,7.4e+17,6/7/2016,b'God bless USMC Captain Jeff Kuss and his family as he makes his way back to Pensacola Beach for the last time. #RIP6 https://t.co/fn1bZXi78M',583,156,,,0.0,628604
197,197,7.4e+17,6/7/2016,"b'Donald Trump should retract his comments, not defend them. There is no place for racism in the GOP, or this country. https://t.co/yizZUTiC6T'",2619,1394,,,0.0,628604
198,198,7.38e+17,6/2/2016,b'Another victory for freedom and common sense. https://t.co/jr5VBIGjEn',131,45,,,-0.3,624456
199,199,7.38e+17,6/1/2016,"b""Hope GOP heeds smart counsel from College R's on reaching young voters. Shouldn\xe2\x80\x99t cede education, HC, etc to left. https://t.co/Hj2tjeVtvk""",243,91,,,0.10476190476190476,623588
200,200,7.37e+17,5/30/2016,b'Honoring those who made the ultimate sacrifice for our nation and the equally courageous family members left behind. https://t.co/2X7Ooqw5IJ',556,111,,,-0.1,621709
201,201,7.37e+17,5/29/2016,b'RT @georgepbush: The honorary @GeorgeHWBush @HonorFlightATX comes to an end--Texas certainly loves her veterans https://t.co/oHBZ0hGsCy',0,35,,,0.21428571428571427,620758
202,202,7.37e+17,5/28/2016,b'The 2016 Atlantic hurricane season is about to get underway. Get a plan! https://t.co/MUgCNmJ62X   https://t.co/njtsRy2vRg',119,44,,,0.0,619858
203,203,7.36e+17,5/26/2016,b'What a great American story! #USMA2016 #GoArmy  https://t.co/z8vHD3uZ3t',226,91,,,0.4,617237
204,204,7.36e+17,5/26/2016,b'I met one of these very alive veterans in New Hampshire. This is a complete failure in leadership by the Obama Admin https://t.co/jPtycV3JhY',186,73,,,0.012424242424242407,617237
205,205,7.36e+17,5/25/2016,"b""Results from yesterday's election show overwhelming support in Georgia for freedom and choice in education #edreform https://t.co/8qCQNoDlni""",107,37,,,0.5,615577
206,206,7.36e+17,5/25/2016,b'Politicians talk. Governors lead. @Gov_Martinez is a leader and the future of our party. https://t.co/qpq9ycOJib',937,369,,,0.0,615577
207,207,7.35e+17,5/24/2016,b'Big win for the good guys! Court dismisses suit against reforms that have made Florida a national education leader.  https://t.co/JagWE9tzJC',192,62,,,0.75,614077
208,208,7.35e+17,5/24/2016,b'It is an honor to rejoin @ExcelinEd as Chairman. I am so thankful to @CondoleezzaRice for her exceptional leadership https://t.co/fTnTR5zkm7',173,57,,,0.6666666666666666,614077
209,209,7.35e+17,5/24/2016,"b""This is a complete disgrace: VA Secretary: Disney doesn't measure wait times, so why should VA? https://t.co/fsAJanjIlZ""",300,136,,,0.1,614077
210,210,7.35e+17,5/23/2016,"b'Tough love for new grads from @andykessler: get a P&amp;L. Take to heart, millennials!  https://t.co/qV7u2Lg0T2'",136,43,,,0.3181818181818182,612603
211,211,7.34e+17,5/22/2016,b'RT @georgepbush: Thank you to all the men &amp; women who serve our country! #ArmedForcesDay https://t.co/FNpkGSZwUl',0,123,,,0.0,611184
212,212,7.33e+17,5/19/2016,b'Cool story from the @washingtonpost: This 54-year-old custodian just graduated from the college he cleaned at night https://t.co/0hjk4MMrsU',468,148,,,0.0,606905
213,213,7.33e+17,5/18/2016,b'Fantastic news. cc: @ExcelinEd #edreform  https://t.co/k7F074HTbM',60,31,,,0.0,605333
214,214,7.32e+17,5/17/2016,b'RT @adamputnam: May we never take for granted the thin blue line that protects the Sunshine State. https://t.co/iGjCvIgJ3C',0,170,,,-0.2,603303
215,215,7.32e+17,5/16/2016,b'A big win for the Little Sisters of the Poor! https://t.co/7KshN3L4JQ',200,64,,,0.053125000000000006,601970
216,216,7.32e+17,5/14/2016,b'A great defense of the Florida Tax Credit Scholarship program from @TDOnline #DroptheSuit https://t.co/ycsNbUgXDA',110,51,,,0.8,599527
217,217,7.31e+17,5/13/2016,"b'My friend @jimmy_p_kemp reminds us that aspiration, inspiration, faith can all be key to restoring work as a virtue  https://t.co/cTVsD4LB4D'",201,42,,,0.0,598937
218,218,7.31e+17,5/13/2016,b'#GodBlessAmerica \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/6igCziIek7',253,70,,,0.0,598937
219,219,7.31e+17,5/12/2016,b'Streamlining Medicine and Saving Lives (via @bfrist and @TomCoburn) https://t.co/GRW7XZOi5Y',68,19,,,0.0,598994
220,220,7.29e+17,5/6/2016,b'I look forward to campaigning hard for principled conservatives this year! https://t.co/rwVYUC7PnV',673,267,,,-0.2916666666666667,592560
221,221,7.28e+17,5/5/2016,b'#TBT \xc2\xa1Feliz Cinco de Mayo! https://t.co/2P6LnchvSR',286,87,,,0.0,590724
222,222,7.28e+17,5/4/2016,"b'Praying for family of Navy SEAL Charlie Keating, a real American hero who died fighting greatest threat of our time\n https://t.co/tQYVGNxRT6'",693,227,,,0.5,588948
223,223,7.28e+17,5/3/2016,b'RT @TheEllenShow: I sent Macey Hensley to the George W. Bush Library. You won\xe2\x80\x99t believe who she met there. https://t.co/oQQcJJBTKX https://\xe2\x80\xa6',0,654,,,0.0,586995
224,224,7.28e+17,5/3/2016,b'A vote for @Uber and @lyft is a vote for freedom!  https://t.co/THxtiS6m8i',205,142,,,0.0,586995
225,225,7.28e+17,5/3/2016,"b'John is right -- our out-of-control regulatory state is killing growth. With big reforms, we could be growing at 4% https://t.co/8nDVGW2csK'",180,58,,,0.14285714285714285,586995
226,226,7.27e+17,5/1/2016,"b""RT @midtownreader: Happy #indiebookstoreday!  We're bringing @midtownreader to Tallahassee this fall.  Follow us to READ about our progress\xe2\x80\xa6""",0,18,,,0.8,584178
227,227,7.26e+17,4/30/2016,b'Dwayne Wade is the man. Go Heat!',1703,1282,,,0.0,582749
228,228,7.26e+17,4/29/2016,b'21st century advancement. Will it be impeded by 20th century regulations? https://t.co/9hkPo75Rvv',94,34,,,0.0,581276
229,229,7.26e+17,4/29/2016,"b'RT @SpeakerRyan: RT to agree \xe2\x87\x92 When we give more families a choice, more students succeed. #SchoolChoice https://t.co/hD4Z2ebjVR'",0,245,,,0.5,581276
230,230,7.26e+17,4/29/2016,b'One of the best ads I\xe2\x80\x99ve seen. Count me among the many grateful Peyton Manning fans. https://t.co/0y7HSWyqva',286,89,,,0.75,581276
231,231,7.26e+17,4/28/2016,"b'Campbell Brown nails it: ""Everything Trump is doing is with TV news\xe2\x80\x99 full acquiescence."" https://t.co/1OxmRUT0Q4'",302,137,,,0.35,579763
232,232,7.24e+17,4/22/2016,b'Columba and I wish a happy and joyous Passover to all those celebrating. Chag Sameach!',389,79,,,0.8,568155
233,233,7.21e+17,4/16/2016,"b'A smart, hopeful piece from Yuval Levin about ""the prospect of a revitalized conservatism and a revitalized America"" https://t.co/wIPfltq0GP'",302,128,,,0.21428571428571427,558197
234,234,7.21e+17,4/15/2016,b'A disappointing win for unions and an unfortunate setback for California students.  https://t.co/gg20GGNLgi',142,59,,,-0.09999999999999998,556585
235,235,7.21e+17,4/14/2016,"b""Worth checking out @ron_fournier's new book. Moving reflections on fatherhood from a good dad.  https://t.co/NeuYS6XetF""",141,45,,,0.41818181818181815,554508
236,236,7.19e+17,4/9/2016,b'Congratulations @elonmusk and @SpaceX on the successful landing! God bless America (and Florida!)  https://t.co/mf0JuBvZfd',407,106,,,0.75,542431
237,237,7.18e+17,4/6/2016,b'Work is a virtue. @BenSasse is setting a great example.  https://t.co/TZykxAddlE',182,57,,,0.8,534526
238,238,7.18e+17,4/6/2016,b'What a way to give back: @Leebrice Surprises Military Widow With Her Late Husband\xe2\x80\x99s Truck https://t.co/WmQB5GgK4h',190,55,,,-0.13333333333333333,534526
239,239,7.17e+17,4/4/2016,b'My friend @PhilipKHoward is right. Overhauling U.S. regulatory structure would enhance America\xe2\x80\x99s competitiveness https://t.co/Ib5fOmw0Nq',245,87,,,0.2857142857142857,529989
240,240,7.16e+17,4/2/2016,b'Fantastic education turnaround story #edreform https://t.co/E17cGwcb47',146,33,,,0.0,528349
241,241,7.16e+17,4/1/2016,"b""A great school supports a great cause. Wreck 'em Tech! #22KILL  https://t.co/TUNd2Q9yas""",358,183,,,0.8,527456
242,242,7.14e+17,3/27/2016,b'Happy Easter!  https://t.co/LyoNSOUj9Z',820,174,,,0.0,522627
243,243,7.13e+17,3/24/2016,b'Except for those Cuban boys and girls who desire freedom and democracy. They are out of luck.  https://t.co/IscLZvJW18',995,471,,,0.0,518789
244,244,7.13e+17,3/23/2016,"b'I am endorsing @TedCruz. Ted is a consistent, principled conservative who has shown he can unite the party. https://t.co/znDl9GrNZC'",3644,2010,,,0.25,517472
245,245,7.12e+17,3/22/2016,b'Remarks by my friend @RosLehtinen from the floor of the House on the President\xe2\x80\x99s misguided Cuba policy and visit: https://t.co/c8oaHyrMVM',234,101,,,0.0,517034
246,246,7.12e+17,3/22/2016,"b'Praying for the victims, families and people of #Brussels following today\xe2\x80\x99s brutal terror attacks. We must defeat radical Islamic terrorists'",1608,440,,,-0.4375,517034
247,247,7.12e+17,3/21/2016,b'President Obama and his Administration have done nothing but strengthen the oppressive and brutal Castro regime https://t.co/IRSgSRoLed',661,362,,,-0.875,516483
248,248,7.01e+17,2/21/2016,b'Thank you.\nhttps://t.co/UWuRQccifU',6934,2584,,,0.0,484051
249,249,7.01e+17,2/21/2016,"b'Thank you, Tiffany! https://t.co/AB6qnqCyi7'",376,53,,,0.0,484051
250,250,7.01e+17,2/20/2016,b'Caught a few minutes of a basketball game in Daniel Island today. Rooting for the Cheetah Tigers! https://t.co/52W3Hrdypm',543,100,,,-0.30000000000000004,481532
251,251,7.01e+17,2/20/2016,b'RT @annairbw: Go &amp; vote today! The only man ready for that with his experience &amp; leadership is @JebBush #allinforjeb https://t.co/RWBGec8tFB',0,45,,,0.1,481532
252,252,7.01e+17,2/20/2016,"b'It was a pleasure meeting you, Cal! https://t.co/DOb4pJJAyN'",198,42,,,0.0,481532
253,253,7.01e+17,2/20/2016,b'Thank you both! Appreciate your support. https://t.co/ZTi0dSq6P9',146,32,,,0.0,481532
254,254,7.01e+17,2/20/2016,b'.@LindseyGrahamSC has a message for our #SCPrimary voters. WATCH:\nhttps://t.co/ydErpMrAvv',172,66,,,0.0,481532
255,255,7.01e+17,2/20/2016,"b'Greeting voters, some a few years shy of voting, today in SC. Find your polling place here: https://t.co/iYNJNOF3ke https://t.co/opSnYtDK0t'",203,57,,,-0.35,481532
256,256,7.01e+17,2/20/2016,"b'Thank you, Beth! https://t.co/Yx0sjvlUds'",146,37,,,0.0,481532
257,257,7.01e+17,2/20/2016,b'RT @LindseyGrahamSC: Ready to vote for @JebBush but not sure where to cast your ballot? Find your polling location here.  https://t.co/dKJk\xe2\x80\xa6',0,52,,,-0.024999999999999998,481532
258,258,7.01e+17,2/20/2016,"b'Show you\xe2\x80\x99re #AllInForJeb. Shop koozies, hoodies, crewnecks and more! https://t.co/2UQdq38WvQ'",90,35,,,0.5,481532
259,259,7.01e+17,2/20/2016,b'Grateful for this team of volunteers in South Carolina. Thank you for all your hard work. https://t.co/6r74zr43cX',403,100,,,-0.2916666666666667,481532
260,260,7.01e+17,2/20/2016,b'Thank you for your support! Great to meet you. https://t.co/8GELvyF70E',110,23,,,0.8,481532
261,261,7.01e+17,2/20/2016,b'First stop of the day: Greenville https://t.co/OiyF3m7nTt',280,66,,,0.0,481532
262,262,7.01e+17,2/20/2016,b'South Carolina: Polls are open!\n\nFind a polling location near you \xe2\x86\x92 https://t.co/iYNJNOF3ke',140,60,,,0.1,481532
263,263,7.01e+17,2/20/2016,"b'Every candidate has ideas, but who has actually rolled up their sleeves and made a difference? WATCH:\nhttps://t.co/NHdnxIbOvz'",187,88,,,0.0,481532
264,264,7.01e+17,2/20/2016,"b""Full house for our Golden Corner rally at @LindseyGrahamSC's alma mater. Thanks to all who joined! https://t.co/D9IDKyBJgW""",355,103,,,0.25,481532
265,265,7.01e+17,2/19/2016,"b'Senator Carey Baker, @KatrinaShealy, Roland Martin &amp; USC fishing team on the trail. Reeling in the votes! https://t.co/DCVJqUWbxq'",190,64,,,0.0,480283
266,266,7.01e+17,2/19/2016,"b""NEW VIDEO: It's time we send a tested, proven conservative to turn around Washington.\nhttps://t.co/gxFCigIVh3""",182,111,,,0.0,480283
267,267,7.01e+17,2/19/2016,b'Just one day until South Carolina votes! Join the team before the #SCPrimary: https://t.co/DsodSrGRA4 https://t.co/O1PRpCuFYz',146,50,,,0.0,480283
268,268,7.01e+17,2/19/2016,"b'In order to keep America safe, we must have the best trained and most equipped military in the world.\n\nMy plan: https://t.co/olWzN6pmnI'",263,87,,,0.475,480283
269,269,7.01e+17,2/19/2016,b'A strong military is essential to the security of our children\xe2\x80\x99s future. https://t.co/xSlKeMQjPn',186,83,,,0.08333333333333331,480283
270,270,7.01e+17,2/19/2016,b'My leadership will start holding the government and employees accountable \xe2\x80\x94 especially when it comes to providing care for our veterans.',216,67,,,0.0,480283
271,271,7.01e+17,2/19/2016,b'We need a president with unimpeachable integrity. Over and out.\nhttps://t.co/w3ixXwOfhf',166,52,,,0.0,480283
272,272,7.01e+17,2/19/2016,b'You are a hero. Thank you for joining me on the trail. https://t.co/0HiZH6HHdx',119,41,,,0.0,480283
273,273,7.01e+17,2/19/2016,"b""As governor, I cut taxes every single year \xe2\x80\x94 returning $19 billion to Floridians.\n\nI'll do the same as president: https://t.co/AOWIjuavUL""",160,55,,,-0.03571428571428571,480283
274,274,7.01e+17,2/19/2016,"b""Every day I wear an armband to honor Jane Horton's husband who died in Afghanistan. Proud to have her on the trail.\nhttps://t.co/ztLRUGG7Pa""",171,70,,,0.8,480283
275,275,7.01e+17,2/19/2016,b'Tune in now!  https://t.co/1t4h21LLvF',89,27,,,0.0,480283
276,276,7.01e+17,2/19/2016,"b'Thanks CNN for a great night at #GOPTownHall. Read more about my plan for a safer, stronger, freer America. https://t.co/8JeBYrCFA9'",218,81,,,0.65,480283
277,277,7.01e+17,2/19/2016,b'Drug abuse is a serious problem in our country and we need a president who is committed to fighting this epidemic.\nhttps://t.co/duHFpiyrYW',224,79,,,-0.3333333333333333,480283
278,278,7.01e+17,2/19/2016,"b'Happy early Anniversary, @ColumbaBush.\nhttps://t.co/4d9NiiEtWm'",270,79,,,0.1,480283
279,279,7.01e+17,2/19/2016,"b'RT @LaurieJasperNH: Continue to be impressed by @JebBush ! Ready to be Commander in Chief day one! Love at first sight story @ColumbaBush, \xe2\x80\xa6'",0,36,,,0.4875,480283
280,280,7.01e+17,2/19/2016,b'We need to create a culture of savings rather than a culture of debt. #GOPTownHall https://t.co/K6ZuWyxqms',227,79,,,0.0,480283
281,281,7.01e+17,2/19/2016,"b""Jeb will appoint a Supreme Court justice with a consistent and proven judicial record. #GOPTownHall \n\nJeb's plan \xe2\x86\x92 https://t.co/Y2lk5tcGhZ""",138,54,,,0.25,480283
282,282,7.01e+17,2/19/2016,b'The nation doesn\xe2\x80\x99t need more laws restricting the rights of gun owners. We must protect &amp; defend the 2nd Amendment. https://t.co/Ms9G0DW4U2',218,96,,,0.25,480283
283,283,7e+17,2/19/2016,"b'Thank you for coming, Miri! https://t.co/SYWSaU4FHj'",120,24,,,0.0,480283
284,284,7e+17,2/19/2016,b'Taking a few minutes on the bus to discuss the #SCPrimary with @mboyle1 https://t.co/mpeKBLnsKG',169,70,,,-0.2,480283
285,285,7e+17,2/19/2016,"b'To achieve economic growth, we have to change the way Washington works and who we send there to lead.\nhttps://t.co/42Ph5JYAxt'",109,50,,,0.2,480283
286,286,7e+17,2/18/2016,"b'My plan for reform &amp; growth will unleash increased investment, higher wages and sustained 4% economic growth, all while reducing the deficit'",242,75,,,0.225,478339
287,287,7e+17,2/18/2016,"b'2 more days, South Carolina. Join the team &amp; show you\xe2\x80\x99re #AllInForJeb https://t.co/chD5NG1mSi'",130,52,,,0.5,478339
288,288,7e+17,2/18/2016,"b'Because of leadership, strength and determination, 2 Florida schools divided by a river &amp; a rivalry reunited. WATCH:\nhttps://t.co/kQnyxebkH2'",111,45,,,0.0,478339
289,289,7e+17,2/18/2016,b'Tomorrow\xe2\x80\x99s South Carolina events will have a very special guest.\n\nRSVP now: https://t.co/JzmE0zm9fY https://t.co/oViQRmnz02',367,97,,,0.4642857142857143,478339
290,290,7e+17,2/18/2016,"b'As president, I\xe2\x80\x99ll make sure the middle class receives a pay raise for the first time in 15 years. https://t.co/LYBNhAE7HK'",352,106,,,0.25,478339
291,291,7e+17,2/18/2016,"b'In 2004, FL faced 4 hurricanes in 6 weeks. As governor, I made sure Floridians knew they had someone to count on.\nhttps://t.co/zKM4nmJ9bS'",145,51,,,0.5,478339
292,292,7e+17,2/18/2016,b'Today\xe2\x80\x99s event sported a new backdrop. Thank you to all who joined me this morning in Florence! https://t.co/XShQkdeL2w',155,54,,,0.13636363636363635,478339
293,293,7e+17,2/18/2016,"b'My plan to stop the NLRB so we can grow the economy, increase employment and raise middle class incomes \xe2\x86\x92 https://t.co/Wl8tAv6aQC'",84,38,,,0.0,478339
294,294,7e+17,2/18/2016,b'Appalling for @POTUS to legitimize the Castro regime with a visit before freedom for Cuban people. WATCH:\nhttps://t.co/yOXIESOCJ2',174,91,,,0.0,478339
295,295,7e+17,2/18/2016,"b'For the first time in 8 years, my brother hit the campaign trail. Watch what he has to say about our next president:\nhttps://t.co/1RSZHbRNuR'",252,91,,,0.125,478339
296,296,7e+17,2/18/2016,b'Honored that these flag officers and 42 generals &amp; admirals believe I\xe2\x80\x99m most prepared to be Commander-in-Chief.\nhttps://t.co/FGMlQjO8rZ',267,98,,,0.5,478339
297,297,7e+17,2/18/2016,b'ICYMI: 5 qualities we need in our next president from the man who knows best \xe2\x86\x92 https://t.co/xcvlqpqbtc https://t.co/Kx2DIBlkur',306,90,,,0.5,478339
298,298,7e+17,2/17/2016,b'Thank you to all who joined me in Summerville this afternoon! https://t.co/VJUmraTkFh',193,47,,,0.0,474445
299,299,7e+17,2/17/2016,"b'I\xe2\x80\x99ve laid out a plan to create 4% economic growth &amp; 19 million new jobs.\n\nI can do it, because I did it in Florida: https://t.co/JJEw48bmcu'",174,78,,,0.16818181818181818,474445
300,300,7e+17,2/17/2016,b'3 days until the #FITS primary. Join Team Jeb today: https://t.co/AtPw97DD9a https://t.co/FrZXVmXOZl',106,40,,,0.4,474445
301,301,7e+17,2/17/2016,"b""It's time to put workers' interests ahead of special interests.\n\nMy plan to empower workers, not union bosses \xe2\x86\x92 https://t.co/Dwqaso0Zqd""",131,52,,,0.35714285714285715,474445
302,302,7e+17,2/17/2016,b'Iran is projecting power into Iraq &amp; Syria. A victory for Assad is a victory for Iran. Some candidates don\xe2\x80\x99t get it: https://t.co/PTNpFnn0jc',113,63,,,0.0,474445
303,303,7e+17,2/17/2016,b'Honored to have the support of Green Beret Michael Waltz. Watch him expose Trump as unfit to be Commander-in-Chief.\nhttps://t.co/cHdaE5eO30',345,157,,,-0.2,474445
304,304,7e+17,2/17/2016,b'South Carolina: This week I\xe2\x80\x99ll be hosting events statewide. \n\nRSVP to one near you: https://t.co/zCTIbpxSSs',82,35,,,0.1,474445
305,305,7e+17,2/17/2016,"b'NEW VIDEO: Monday proved once again, South Carolina is Bush Country.\nhttps://t.co/tsoSdWqo4w'",183,75,,,0.0,474445
306,306,7e+17,2/17/2016,b'A winning strategy to defeat ISIS depends on the strength of our military &amp; preparedness of the Commander-in-Chief.\nhttps://t.co/nNQsQ0ei8P',184,79,,,0.2,474445
307,307,7e+17,2/17/2016,b'I\xe2\x80\x99m ready to make the decisions necessary to keep us safe and move our nation into the future. https://t.co/jyxvBmpUz6',404,116,,,0.175,474445
308,308,7e+17,2/17/2016,"b""As Commander-in-Chief, I'll be determined to deal with threats before they become catastrophes.\n\nMy plan \xe2\x86\x92 https://t.co/o1w61qWaRX""",361,109,,,-0.5,474445
309,309,7e+17,2/16/2016,b'Leading through crisis requires rolling up your sleeves and being there for people when it matters most.\nhttps://t.co/XZTOtyV5FW',245,93,,,0.0,468012
310,310,7e+17,2/16/2016,b'With Pay for Success Governor @nikkihaley shows why innovation comes from the states: https://t.co/VKtsNNqXSw',134,52,,,0.3,468012
311,311,7e+17,2/16/2016,b'America. https://t.co/TeduJkwQF3',33384,28867,,,0.0,468012
312,312,7e+17,2/16/2016,"b'Resolve, strength, humility, heart and faith. Read the 5 biggest takeaways from my brother\xe2\x80\x99s speech yesterday: https://t.co/WU1yUJGf1q'",336,125,,,0.0,468012
313,313,7e+17,2/16/2016,"b'Leadership requires strength and clarity of purpose and I will meet this duty with confidence, faith and resolve. https://t.co/UUrTxj6TaI'",559,182,,,0.0,468012
314,314,7e+17,2/16/2016,b'Over 40 admirals &amp; generals and 12 Medal of Honor recipients have endorsed me for Commander-in-Chief.\n\nRead why: https://t.co/7vAzYzGjcY',255,100,,,0.0,468012
315,315,7e+17,2/16/2016,b'During Saturday\xe2\x80\x99s debate I closed my eyes and thought Michael Moore took over for @realDonaldTrump on stage. WATCH:\nhttps://t.co/PHbn4EC6ol',373,143,,,-0.1,468012
